id,real_age,user_setage,gender,playcard_level,playcard_point,playcard_coupon_num,is_push_open,utm_channel,signup_day,app_version,manufacturer,model,label,add_all_num,add_under_18_num,add_under_30_num,add_under_setage_num,view_all_num,view_under_18_num,view_under_30_num,view_under_setage_num,msg_all_num,msg_under_18_num,msg_under_30_num,msg_under_setage_num,gift_all_num,gift_under_18_num,gift_under_30_num,gift_under_setage_num,total_day,work_day_rate,weekend_day_rate,avg_early_hour,avg_last_hour
25099,0.513157895,1,1,0.071583514,0.333333333,0,1,0.12244898,0.226203807,0.679245283,0.256302521,0.831873905,1,0.097159091,0.045112782,0.091803279,0.033826638,0.116962579,0.102328864,0.168573206,0.072998482,0.057912067,0.049132948,0.057848655,0.01813054,0.056497175,0.033333333,0.077222583,0.024625268,0.236111111,0.882,0.118,0.092086957,0.979521739
23962,0.289473684,,0.5,0.077006508,0.222222222,0,1,0.12244898,0.039193729,0.632075472,0.903361345,0.310858144,1,0.265909091,0.105263158,0.168032787,0.245243129,0.071146317,0.068807339,0.071411478,0.077618639,0.055781522,0.054913295,0.030644153,0.041901692,0.016651799,0.02,0.010382868,0.019271949,0.277777778,0.65,0.35,0.352173913,0.941304348
28847,0.184210526,0,0.5,0.071583514,0.111111111,0,1,,0.115341545,0.20754717,0.415966387,0.882224168,1,0.134659091,0.082706767,0.053278689,0.181818182,0.091759993,0.090684545,0.092519026,0.086990958,0.077474337,0.101156069,0.031269543,0.05922643,0.042224205,0.04,0.025308241,0.05888651,0.430555556,0.645,0.355,0.225826087,0.973347826
8611,0.315789474,1,1,0.013015184,0.333333333,0.003755869,1,,0.011944756,0.679245283,0.903361345,0.745621716,1,0.00625,0,0.001639344,0.010570825,0.001201857,0,0.000526492,0.001386047,0.000581058,0,0,0.001208703,0.002973536,0,0,0.009635974,0.013888889,0.999,0,0.826086957,0.826086957
25247,0.486842105,1,1,0.0835141,0.222222222,0.000938967,1,,0.327734229,0.632075472,0.256302521,0.410245184,1,0.054545455,0.060150376,0.03442623,0.040169133,0.02784303,0.039167255,0.033982674,0.020328691,0.035250823,0.043352601,0.02876798,0.011684126,0.066012489,0.12,0.077222583,0.041755889,0.388888889,0.786,0.214,0.099391304,0.950304348
30476,0.131578947,1,1,0.029284165,0,0.000938967,1,0.12244898,0.041060097,0.632075472,0.903361345,0.893169877,1,0.048863636,0.037593985,0.037704918,0.023255814,0.050059182,0.040931546,0.061025224,0.036301234,0.03118342,0.020231214,0.025953721,0.012489927,0.057983943,0.06,0.057105775,0.042826552,0.347222222,0.76,0.24,0.142608696,0.907826087
7485,0.421052632,,1,0.026030369,0,0,1,0.224489796,0.203060844,0.594339623,0.415966387,0.405429072,1,0.003409091,0.015037594,0.005737705,0.002114165,0.000582719,0.001411433,0.001052984,0.000462016,0.000774743,0.005780347,0.001563477,0.000402901,0.000594707,0.006666667,0.001946788,0,0.013888889,0.999,0,0.434782609,0.434782609
13259,0.302631579,,1,0.048806941,0.666666667,0,1,,0.033594625,0.990566038,0.37394958,0.306917688,1,0.135227273,0.172932331,0.1,0.088794926,0.101101703,0.133027523,0.115971857,0.083426837,0.038349797,0.046242775,0.02876798,0.015310234,0.091584894,0.166666667,0.099286178,0.05888651,0.305555556,0.727,0.273,0.27273913,0.976304348
20326,0.131578947,,1,0.072668113,0.777777778,0.000938967,1,,0.139231056,0.632075472,0.163865546,0.214098074,1,0.278409091,0.082706767,0.259836066,0.067653277,0.10243103,0.054340155,0.151486144,0.048775658,0.187875266,0.089595376,0.163852408,0.064867043,0.169194172,0.14,0.19467878,0.122055675,0.375,0.778,0.222,0.088565217,0.977434783
17269,0.026315789,0,1,0.070498915,0.888888889,0.024413146,1,,0.092198582,0.990566038,0.37394958,0.103327496,1,0.091477273,0.022556391,0.096721311,0.006342495,0.070126559,0.017290049,0.115445364,0.014586496,0.045516173,0.020231214,0.051907442,0.005237712,0.074635742,0.046666667,0.107722258,0.025695931,0.388888889,0.536,0.464,0.034173913,0.906826087
10933,0.539473684,,1,0.002169197,0.111111111,0,0,,0.003732736,0.264150943,0.415966387,0.61033275,1,0.001704545,0,0.000819672,0.00422833,0.000783028,0.000352858,0.000765807,0.00059402,0.003098973,0.002890173,0.002501563,0.001611604,0.009515314,0.013333333,0.007138222,0.007494647,0.041666667,0.666,0.333,0.826086957,0.869565217
34839,0.486842105,,1,0.001084599,0.333333333,0,0,0.12244898,0.064576334,0.679245283,0.415966387,0.428633975,1,,,,,3.64E-05,0,4.79E-05,6.60E-05,0,0,0,0.000402901,0,0,0,0.001070664,0.013888889,0.999,0,0.086956522,0.130434783
19993,,,1,,,,1,,0.315789474,0.632075472,0.415966387,0.770577933,1,0.145454545,0.127819549,0.086065574,0.114164905,0.101939361,0.128440367,0.114727421,0.090621081,0.101685067,0.158959538,0.043464665,0.078162772,0.025572406,0.046666667,0.015574302,0.031049251,0.388888889,0.75,0.25,0.166130435,0.958086957
22222,0.605263158,1,1,0.004338395,1,0.003755869,1,,0.004852557,0.235849057,0.37394958,0.520140105,1,0.010795455,0.007518797,0.005737705,0.006342495,0.002185195,0.001058574,0.002536735,0.001320045,0.002905288,0,0.001876173,0.001208703,,,,,0.013888889,0.999,0,0.434782609,0.913043478
34337,0.039473684,1,0.5,0.05856833,0.888888889,0,1,0.12244898,0.116088093,0.632075472,0.415966387,0.882224168,1,0.057386364,0.007518797,0.023770492,0.063424947,0.04201038,0.042342978,0.044991145,0.041119398,0.021111757,0.014450867,0.009693558,0.020145044,0.010407374,0.006666667,0.00843608,0.016059957,0.361111111,0.731,0.269,0.568565217,0.844478261
26468,0.065789474,1,1,0.019522777,0.444444444,0,0,0.857142857,0.239268384,0.726415094,0.415966387,0.600262697,1,0.022727273,0.030075188,0.009836066,0.023255814,0.008067013,0.005998589,0.006796535,0.009636328,0.011814836,0.00867052,0.005003127,0.008460919,0.040440083,0.02,0.019467878,0.056745182,0.25,0.722,0.278,0.39373913,0.688391304
8092,0.315789474,,0.5,0.042299349,0.111111111,0.003755869,0,,0.007838746,0.235849057,0.37394958,0.341943958,1,0.072159091,0.022556391,0.013114754,0.124735729,0.010998816,0.009174312,0.007035849,0.013992476,0.025372845,0.011560694,0.0068793,0.024979855,0.032708891,0.013333333,0.012329656,0.056745182,0.152777778,0.818,0.182,0.205521739,0.944652174
32757,0.276315789,,1,0.013015184,0,0,1,,0.146696529,0.613207547,0.256302521,0.411120841,1,0.031818182,0.007518797,0.02704918,0.016913319,0.002877174,0.002822865,0.00229742,0.003036103,0.004454774,0,0.000938086,0.004029009,0.001784121,0,0,0.003211991,0.055555556,0.75,0.25,0.565217391,0.684782609
30718,0.407894737,1,1,0.068329718,0.777777778,0.000938967,1,0.12244898,0.270250093,0.632075472,0.903361345,0.529772329,1,0.08125,0,0.078688525,0.023255814,0.29769644,0.193719125,0.402383573,0.197808725,0.1080767,0.052023121,0.073483427,0.05922643,0.110020815,0.086666667,0.0798183,0.150963597,0.513888889,0.649,0.351,0.045826087,0.96826087
34224,0.486842105,,0.5,0.073752711,0.444444444,0,1,,0.083986562,0.632075472,0.415966387,0.61033275,1,0.283522727,0.210526316,0.198360656,0.22832981,0.079340799,0.083627382,0.089982291,0.069632368,0.071663761,0.049132948,0.036898061,0.04109589,0.09872138,0.106666667,0.086956522,0.087794433,0.319444444,0.652,0.348,0.274086957,0.884695652
18098,0.197368421,1,1,0.013015184,0,0.008450704,1,0.224489796,0.066069429,0.264150943,0.903361345,0.745621716,1,0.046590909,0.052631579,0.030327869,0.044397463,0.005754348,0.006704305,0.005791413,0.006600224,0.023629673,0.020231214,0.010631645,0.020145044,0.020517395,0.013333333,0.016223232,0.029978587,0.041666667,0.666,0.333,0.666652174,0.811608696
36225,0.578947368,1,1,0.053145336,0.333333333,0,1,,0.149309444,0.632075472,0.903361345,0.310858144,1,0.009659091,0,0.006557377,0.00422833,0.191823728,0.128087509,0.244292347,0.108903703,0.012008522,0.002890173,0.008442777,0.002820306,0.01338091,0.006666667,0.013627515,0.003211991,0.416666667,0.667,0.333,0.184043478,0.955086957
20388,0.236842105,0,0.5,0.096529284,0.333333333,0.048826291,1,,0.208286674,0.679245283,0.256302521,0.890980736,1,0.076136364,0.022556391,0.051639344,0.065539112,0.010871347,0.008468596,0.009428995,0.01234242,0.008715863,0.002890173,0.003752345,0.008460919,0.027951234,0.013333333,0.00843608,0.053533191,0.263888889,0.789,0.211,0.567521739,0.686478261
21709,0.460526316,0,1,0.03362256,0.888888889,0,1,,0.125419933,0.264150943,0.256302521,0.137915937,1,0.140909091,0.037593985,0.123770492,0.061310782,0.136174087,0.081863091,0.207820801,0.051745759,0.034282394,0.01734104,0.031894934,0.007655117,0.051442165,0.026666667,0.060999351,0.02248394,0.375,0.815,0.185,0.161043478,0.888869565
18352,0.368421053,,0.5,0.019522777,0,0,1,,0.180291153,0.235849057,0.37394958,0.82793345,1,0.007386364,0.007518797,0.005737705,0.006342495,0.008558682,0.010585745,0.009476858,0.007458254,0.004261089,0.014450867,0.004065041,0.002417405,0.011299435,0.033333333,0.009733939,0.007494647,0.069444444,0.8,0.2,0.67826087,0.773913043
9342,0.092105263,0,0.5,0.085683297,1,0.000938967,1,0.857142857,0.140724151,0.632075472,0.915966387,0.933887916,1,0.298863636,0,0.291803279,0.067653277,0.35336429,0.169724771,0.530273297,0.148505049,0.186906837,0.028901734,0.19449656,0.031023368,0.119238775,0.046666667,0.173264114,0.051391863,0.361111111,0.731,0.269,0.120391304,0.974913043
22614,0.236842105,1,1,0.071583514,0.555555556,0,1,0.12244898,0.274729377,0.632075472,0.415966387,0.875218914,1,0.170454545,0.120300752,0.124590164,0.122621564,0.087808431,0.076217361,0.102330924,0.075242558,0.148169669,0.158959538,0.099124453,0.085817889,0.055902468,0.086666667,0.049318624,0.071734475,0.361111111,0.808,0.192,0.28426087,0.936434783
27561,0.065789474,,1,0.042299349,0.444444444,0,1,0.12244898,0.04964539,0.679245283,0.415966387,0.863835377,1,0.059659091,0.037593985,0.054098361,0.031712474,0.020413366,0.014820042,0.026755373,0.012210415,0.029633934,0.020231214,0.02188868,0.012892828,0.064525721,0.066666667,0.062946139,0.056745182,0.305555556,0.682,0.318,0.179826087,0.97826087
36877,0.197368421,1,0.5,0.015184382,0.555555556,0,1,,0.01866368,0.632075472,0.415966387,0.882661996,1,0.006818182,0,0,0.006342495,0.005098789,0.005998589,0.003924759,0.005478186,0.005616889,0.002890173,0.000312695,0.004834811,0.002378828,0,0,0.003211991,0.069444444,0.6,0.4,0.130434783,0.991304348
8213,0.368421053,,0.5,0.006507592,0.111111111,0,1,,0.055244494,0.264150943,0.457983193,0.456654991,1,0.140340909,0.060150376,0.101639344,0.088794926,0.028972048,0.020112915,0.035801465,0.019140651,0.049196204,0.034682081,0.033458412,0.020950846,0.059470711,0.086666667,0.057105775,0.042826552,0.333333333,0.75,0.25,0.192043478,0.916652174
15928,0.171052632,,0.5,0.069414317,0.333333333,0.007511737,1,0.12244898,0.024262785,0.679245283,0.903361345,0.086252189,1,0.048863636,0,0.040983607,0.00845666,0.056214149,0.034227241,0.080553295,0.033199129,0.041255084,0.023121387,0.03627267,0.015310234,0.079690752,0.08,0.103179753,0.053533191,0.097222222,0.714,0.286,0.136652174,0.968956522
12565,0.644736842,1,1,0.022776573,0.333333333,0,1,0.12244898,0.236282195,0.632075472,0.415966387,0.642294221,1,0.039772727,0.022556391,0.032786885,0.00845666,0.016789584,0.017995766,0.021873355,0.009174312,0.008134805,0.01734104,0.004690432,0.00443191,0.024382991,0.066666667,0.025308241,0.018201285,0.416666667,0.733,0.267,0.227521739,0.85073913
26487,0.052631579,0,1,0.127982646,0.333333333,0.000938967,1,,0.180664427,0.632075472,0.903361345,0.262697023,1,0.05625,0.022556391,0.044262295,0.021141649,0.034762815,0.017290049,0.048580864,0.019338658,0.049777261,0.026011561,0.043777361,0.016921837,0.064228368,0.046666667,0.074626866,0.039614561,0.444444444,0.781,0.219,0.061130435,0.972826087
34252,0.447368421,1,1,0.052060738,0.444444444,0,0,,0.083613289,0.679245283,0.415966387,0.863835377,1,0.018181818,0.015037594,0.004098361,0.025369979,0.013402531,0.011291461,0.013545207,0.01148439,0.011814836,0.005780347,0.001876173,0.006849315,0.014867678,0.013333333,0.004542505,0.019271949,0.138888889,0.8,0.2,0.434782609,0.891304348
