,id,real_age,user_setage,gender,playcard_level,playcard_point,playcard_coupon_num,is_push_open,utm_channel,signup_day,app_version,manufacturer,model,label,add_all_num,add_under_18_num,add_under_30_num,add_under_setage_num,view_all_num,view_under_18_num,view_under_30_num,view_under_setage_num,msg_all_num,msg_under_18_num,msg_under_30_num,msg_under_setage_num,gift_all_num,gift_under_18_num,gift_under_30_num,gift_under_setage_num,total_day,work_day_rate,weekend_day_rate,avg_early_hour,avg_last_hour
app_version,-0.00348148674324793,-0.07709313068207088,-0.09201859573012301,0.03200629425840567,0.32652472573864844,0.014320806853567215,0.02864469524991796,-0.036229039457478955,0.11280920821623312,0.047146616756134026,1.0,-0.07518745769183757,-0.01583993885114964,-0.09278771850621914,0.0073305030391729005,-0.031126091504606504,0.028891959248030116,-0.04627529141880592,0.057449648569012975,0.017777767949540082,0.0771722599804359,-0.0019984252861609134,0.03133264981550391,-0.01217391461212129,0.06011861666086566,-0.026142983791679418,0.0799073971543989,0.028519800452570854,0.09250738182831172,0.010729375730646027,0.08195608912604468,0.011464427370385236,0.0016626738212840268,-0.14872017015095595,0.07202463861334431
manufacturer,-0.004615571479545743,0.01633373254921022,0.0031178222128062623,-0.046236478347503024,0.0019332225586853652,0.005438908979843869,0.010746887262811521,0.1379001475676496,0.02099615897742683,-0.01219459589570672,-0.07518745769183757,1.0,0.009822493356166489,0.0052442695051545364,-0.009965749059480012,-0.014050733767778063,-0.01002704464632198,-0.01181787174555867,-0.0216609256795476,-0.024994366925479804,-0.023592955141885127,-0.01730707533223808,-0.015823240712161873,-0.01970113000328004,-0.015605335373885492,-0.014173242788857584,0.012967680174539286,0.0017915211922536801,0.012974683597756812,0.00259873300683819,-0.013997171374735103,-0.0033910933847187408,-0.010342049353189383,0.03708268899806961,-0.010928529537929482
model,0.006587593932560748,0.013322178528676953,0.01947824598694389,0.016347904691519154,-0.0009210691792521863,0.0047028962046204974,-0.00980906701371666,-0.007294321027714084,-0.015801723671220014,-0.000518886693031952,-0.01583993885114964,0.009822493356166489,1.0,0.01562887604401078,0.01070432174887911,0.018088921376397425,0.005830949098831532,0.018875977801044976,0.009206989437031061,0.017186092640359425,0.005732531867056794,0.01717407753750848,0.007142073801891649,0.017673500371902764,0.0010619805165794037,0.015279232500531526,-0.0045058002751142,0.005291764855076471,-0.006279384916035068,0.004826992895225242,-0.006178974618336498,0.0005222381417672434,0.004876129186836996,0.01562483320714462,0.004773700052081759
label,-0.002721101127978983,0.3488117898955795,0.33273826920434635,0.05929176093887953,-0.15477363690725024,-0.0051930356885686564,-0.03239868215705208,0.03132493848612472,-0.1053564209958649,-0.06632607843702083,-0.09278771850621914,0.0052442695051545364,0.01562887604401078,1.0,0.009657318730004236,0.08687127824632813,-0.03656491404592012,0.11396393202597752,-0.029564665826903792,0.043621797938242016,-0.060174504548426086,0.05525673561730838,-0.013714027659291986,0.07701068618575473,-0.06605707276559537,0.07687672030283427,-0.06689421350748764,0.027298837021971847,-0.0967182284791672,0.044746684973937134,-0.11652999150426223,-0.06785164265684347,-0.0035974089735793598,0.16827649111161555,-0.11846263417304292
add_all_num,0.00324133124958246,0.09977401350853497,0.17910856679999068,-0.006312682081170918,0.21358288558717947,-0.008198231403276792,-0.0387978641372709,0.061789933772804166,-0.0655552812105451,-0.04407442286795851,0.0073305030391729005,-0.009965749059480012,0.01070432174887911,0.009657318730004236,1.0,0.7586807792603931,0.9590317098205909,0.7516243673704075,0.5492567434060355,0.5322034136475668,0.4887955686885253,0.5696947353876335,0.7290978119672645,0.5761646600167886,0.6757117276170935,0.5355690633151737,0.3713305571139993,0.37266852019776436,0.28798350514781274,0.4389260277742426,0.09745194321625751,0.06212210038490411,0.056036457299844064,-0.08190312246002031,0.175212276179924
add_under_18_num,0.004173518179187474,0.16583715407970995,0.2622679183285171,-0.025675177954928675,0.09644843303966674,-0.006347724708311936,-0.054324704583974676,0.08368920040001183,-0.10572019657950717,-0.06455533409700043,-0.031126091504606504,-0.014050733767778063,0.018088921376397425,0.08687127824632813,0.7586807792603931,1.0,0.6396955185864156,0.8279839473384747,0.40194725857677693,0.5533807317886925,0.3099613477930647,0.5478583671940738,0.5575324117804322,0.7233985469233336,0.41792486354249264,0.578784339399622,0.22252753446663487,0.3996788600902056,0.13471418249865802,0.3892534668529669,0.03376816545930667,0.03770465392251511,0.04572156922655346,0.010426995953031088,0.11097995803483386
add_under_30_num,0.003952981025897991,0.020048801667794852,0.07155596835154764,-0.014717241561648492,0.23490114160067324,-0.004257702313386278,-0.02991839948502157,0.04964238021123091,-0.03312201542764385,-0.020572646499922503,0.028891959248030116,-0.01002704464632198,0.005830949098831532,-0.03656491404592012,0.9590317098205909,0.6396955185864156,1.0,0.5533517835407751,0.5466090315985527,0.47749836790640227,0.5279814412340527,0.47073185350027635,0.7116587722873109,0.485278173288844,0.738157871655648,0.4114241900281942,0.3992985016212475,0.35303473396287477,0.34919279241588586,0.37630554586186277,0.11162554729760914,0.06489565858348832,0.04905641281735293,-0.13784754915505673,0.1796205164725727
add_under_setage_num,0.00019764909539258344,0.2318057499249929,0.36018283614922897,0.0020156862984452182,0.07403827607895055,-0.012380396228816072,-0.05558832233676819,0.07564699844989506,-0.13412973539243428,-0.08559904684307104,-0.04627529141880592,-0.01181787174555867,0.018875977801044976,0.11396393202597752,0.7516243673704075,0.8279839473384747,0.5533517835407751,1.0,0.3783225315497006,0.5067472715280256,0.2449458897439026,0.6240239225910241,0.5282424338229221,0.6298373477592001,0.3128245835570025,0.671812434442643,0.18337757341809235,0.31782752620530114,0.05849601293949541,0.45763131549920466,0.01927827843925364,0.027971261742010818,0.048984073391850506,0.0841911700730052,0.0882830080371282
view_all_num,-0.0013888257562281335,0.005437131042716301,0.07860226294182984,0.043337877763145204,0.26595730829153785,0.0034084969571872964,-0.03946307786525604,0.06707965179773236,-0.03672460240827029,0.08075248348093518,0.057449648569012975,-0.0216609256795476,0.009206989437031061,-0.029564665826903792,0.5492567434060355,0.40194725857677693,0.5466090315985527,0.3783225315497006,1.0,0.8880655514682925,0.9727965291953932,0.8313462089457416,0.590196264495659,0.43422657970866135,0.5929248836709685,0.3694782316329827,0.36544070768492426,0.3337322770741954,0.3172381178051376,0.35102207412345937,0.2428756174739088,0.10574957553157012,0.05881755500643418,-0.2386619745414213,0.289734304891355
view_under_18_num,4.579752365129919e-06,0.0985263497198642,0.1936294152865638,0.0065430310119321145,0.1827382733102072,0.0011993396080864863,-0.058732849088196246,0.09225425079086365,-0.10187977553336891,0.02745845904562945,0.017777767949540082,-0.024994366925479804,0.017186092640359425,0.043621797938242016,0.5322034136475668,0.5533807317886925,0.47749836790640227,0.5067472715280256,0.8880655514682925,1.0,0.8010343611339378,0.9136946545668421,0.5507878826566109,0.583251703874751,0.47973394814881815,0.4698419587277099,0.3093132882207513,0.4243575938481996,0.24049803571342426,0.40341903839903137,0.16665686487480028,0.08116106657590676,0.05585274571142965,-0.13194966348910867,0.22724837218592572
view_under_30_num,-0.0010584934334197495,-0.06442323707197783,-0.011842588686091426,0.05184262020922844,0.2822481388920278,0.006614933102500334,-0.03112706973228354,0.05641882479877425,-0.0046530222885073375,0.10984514326248192,0.0771722599804359,-0.023592955141885127,0.005732531867056794,-0.060174504548426086,0.4887955686885253,0.3099613477930647,0.5279814412340527,0.2449458897439026,0.9727965291953932,0.8010343611339378,1.0,0.6857341870894,0.5484869300304509,0.3512281114207395,0.6102410227556797,0.2577352202501546,0.36203536552495863,0.2873628581310282,0.346910508710252,0.2647130410435598,0.2548272083476626,0.10868624220368431,0.053990297060306926,-0.2841709435555279,0.29399031161735134
view_under_setage_num,-0.002164013329797223,0.16127138750407347,0.2788346548538072,0.006744819936581958,0.15443434287574548,-0.004057711607606747,-0.058032455588892494,0.08372925105297625,-0.11897573039478589,-0.017817517100584348,-0.0019984252861609134,-0.01730707533223808,0.01717407753750848,0.05525673561730838,0.5696947353876335,0.5478583671940738,0.47073185350027635,0.6240239225910241,0.8313462089457416,0.9136946545668421,0.6857341870894,1.0,0.5552233428230313,0.552243441979145,0.41808627962734424,0.5664528166028677,0.2900780516974429,0.38729829542509053,0.17842213638825008,0.4927335568236772,0.1369216310631776,0.0669611070530963,0.05267143423982919,-0.05895514422983693,0.19137537890154233
msg_all_num,-0.00509037918959617,0.03307901073553199,0.07199735150036662,0.01626173327195253,0.23443101283406992,-0.0034644266615346713,-0.007064344065249582,0.045956456014639616,-0.024359198676583017,0.032342853186108585,0.03133264981550391,-0.015823240712161873,0.007142073801891649,-0.013714027659291986,0.7290978119672645,0.5575324117804322,0.7116587722873109,0.5282424338229221,0.590196264495659,0.5507878826566109,0.5484869300304509,0.5552233428230313,1.0,0.7797263726788135,0.9177813839700878,0.7633397580776976,0.45660513117621193,0.4360571055561233,0.36116543075656343,0.5151111056344255,0.15075699243759313,0.07596139867967999,0.045860628369436225,-0.18103690041444742,0.22069969090654581
msg_under_18_num,-0.005208615698474472,0.11515326543134653,0.17641624997304461,-0.024159144748987994,0.11384374735562447,-0.0035326512515012182,-0.04119568717427679,0.07180876132666854,-0.08716539432028694,0.005837674514698335,-0.01217391461212129,-0.01970113000328004,0.017673500371902764,0.07701068618575473,0.5761646600167886,0.7233985469233336,0.485278173288844,0.6298373477592001,0.43422657970866135,0.583251703874751,0.3512281114207395,0.552243441979145,0.7797263726788135,1.0,0.5745632685452849,0.8496303971418079,0.2750310839742785,0.4686557588059402,0.17415262010008212,0.46576914188065466,0.07122049864546225,0.04495629303486922,0.0372038862184998,-0.052887138224854004,0.13495516493495405
msg_under_30_num,-0.0026375520485534625,-0.062433107350034864,-0.049000555004903176,0.0244187602714683,0.2641789499311249,-8.06040197417131e-05,0.008146633972754702,0.0312849453568703,0.022611268732786953,0.07054208033655116,0.06011861666086566,-0.015605335373885492,0.0010619805165794037,-0.06605707276559537,0.6757117276170935,0.41792486354249264,0.738157871655648,0.3128245835570025,0.5929248836709685,0.47973394814881815,0.6102410227556797,0.41808627962734424,0.9177813839700878,0.5745632685452849,1.0,0.4577409541119308,0.47354675916431255,0.3739751403349164,0.43254560525667496,0.3821800007826739,0.17349604289204068,0.08292520736793216,0.03942083520973925,-0.2526018066178015,0.23315222347518202
msg_under_setage_num,-0.007137878772560294,0.14699978566108873,0.23390869200863665,-0.011258068325748867,0.084168605537124,-0.006203133776406369,-0.03804171471021951,0.05636451863603856,-0.10457937629408998,-0.03786996824116562,-0.026142983791679418,-0.014173242788857584,0.015279232500531526,0.07687672030283427,0.5355690633151737,0.578784339399622,0.4114241900281942,0.671812434442643,0.3694782316329827,0.4698419587277099,0.2577352202501546,0.5664528166028677,0.7633397580776976,0.8496303971418079,0.4577409541119308,1.0,0.25624059671327376,0.3887870292610519,0.11890606648202606,0.5483131835768814,0.0446581219106332,0.03170588937626676,0.03397588694707576,0.0079801063048865,0.09990961735815829
gift_all_num,-0.006486061976200043,-0.06413468491525412,-0.04539534655410386,-0.007476587999390041,0.28786161901771706,0.009345181669264182,0.024412008289533035,0.012140974915382463,0.03559096183943323,0.017948992568702075,0.0799073971543989,0.012967680174539286,-0.0045058002751142,-0.06689421350748764,0.3713305571139993,0.22252753446663487,0.3992985016212475,0.18337757341809235,0.36544070768492426,0.3093132882207513,0.36203536552495863,0.2900780516974429,0.45660513117621193,0.2750310839742785,0.47354675916431255,0.25624059671327376,1.0,0.8180853042471318,0.962209857100689,0.7487043250666126,0.15781073515686767,0.07095088558827364,0.04827906620226307,-0.198864385582135,0.21651263090451367
gift_under_18_num,-0.0063018283533370625,0.019858883932038673,0.07434445203597617,-0.025393712769623253,0.18203371503399807,0.00924827231911236,-0.016866316581697537,0.0451085749700603,-0.05222379231766518,-0.02107379156205355,0.028519800452570854,0.0017915211922536801,0.005291764855076471,0.027298837021971847,0.37266852019776436,0.3996788600902056,0.35303473396287477,0.31782752620530114,0.3337322770741954,0.4243575938481996,0.2873628581310282,0.38729829542509053,0.4360571055561233,0.4686557588059402,0.3739751403349164,0.3887870292610519,0.8180853042471318,1.0,0.7427888768067168,0.7955158457315805,0.08396152623895141,0.049410384778171945,0.04654419145666569,-0.09597017346106795,0.1592827812514253
gift_under_30_num,-0.007177151344403082,-0.12100033116950688,-0.11323175171841512,-0.006682006202602745,0.2789108543690559,0.009926776721078731,0.029726711844541488,0.003780524182853157,0.05781247593067778,0.04007933634489193,0.09250738182831172,0.012974683597756812,-0.006279384916035068,-0.0967182284791672,0.28798350514781274,0.13471418249865802,0.34919279241588586,0.05849601293949541,0.3172381178051376,0.24049803571342426,0.346910508710252,0.17842213638825008,0.36116543075656343,0.17415262010008212,0.43254560525667496,0.11890606648202606,0.962209857100689,0.7427888768067168,1.0,0.5650301361845363,0.1629822304586351,0.07058582188571418,0.03929910594162504,-0.21687296851260843,0.20494250917820034
gift_under_setage_num,-0.00415984709116519,0.08554984432288561,0.16537475992585926,-0.01575235762427227,0.16797137525226272,0.005598386088064959,-0.01869616125159331,0.042456800050918245,-0.07385777192133874,-0.053483360700122044,0.010729375730646027,0.00259873300683819,0.004826992895225242,0.044746684973937134,0.4389260277742426,0.3892534668529669,0.37630554586186277,0.45763131549920466,0.35102207412345937,0.40341903839903137,0.2647130410435598,0.4927335568236772,0.5151111056344255,0.46576914188065466,0.3821800007826739,0.5483131835768814,0.7487043250666126,0.7955158457315805,0.5650301361845363,1.0,0.05944812165694685,0.03406076780299403,0.04827581548102235,-0.04483080773626399,0.13204750245904634
total_day,-0.4388686844367739,-0.11324295879125801,-0.11188177801738186,0.04495595905651308,0.25283209975217036,0.001065309386826273,0.042253613724172835,-0.002696434993520749,0.0757940142936652,0.21067910063555104,0.08195608912604468,-0.013997171374735103,-0.006178974618336498,-0.11652999150426223,0.09745194321625751,0.03376816545930667,0.11162554729760914,0.01927827843925364,0.2428756174739088,0.16665686487480028,0.2548272083476626,0.1369216310631776,0.15075699243759313,0.07122049864546225,0.17349604289204068,0.0446581219106332,0.15781073515686767,0.08396152623895141,0.1629822304586351,0.05944812165694685,1.0,0.2377577363561326,0.11203123709913157,-0.2721789404554271,0.442902224166995
work_day_rate,-0.008532117241243762,-0.06789620396289112,-0.06455489371537604,0.023730922595031376,0.10441804947493738,-0.005144264634853602,0.022962808603497933,0.004055803034145105,0.04196357734135216,0.13012285612233396,0.011464427370385236,-0.0033910933847187408,0.0005222381417672434,-0.06785164265684347,0.06212210038490411,0.03770465392251511,0.06489565858348832,0.027971261742010818,0.10574957553157012,0.08116106657590676,0.10868624220368431,0.0669611070530963,0.07596139867967999,0.04495629303486922,0.08292520736793216,0.03170588937626676,0.07095088558827364,0.049410384778171945,0.07058582188571418,0.03406076780299403,0.2377577363561326,1.0,-0.2701498220035492,0.14618539476933673,0.6108483790127333
weekend_day_rate,-0.0009861079713797362,-0.00032002228338235815,0.04324347600647463,0.016476840457731075,0.0546809694965193,0.0007590295978046613,0.007866460359948927,0.012869845207658279,-0.018103855942012213,0.047033220980878004,0.0016626738212840268,-0.010342049353189383,0.004876129186836996,-0.0035974089735793598,0.056036457299844064,0.04572156922655346,0.04905641281735293,0.048984073391850506,0.05881755500643418,0.05585274571142965,0.053990297060306926,0.05267143423982919,0.045860628369436225,0.0372038862184998,0.03942083520973925,0.03397588694707576,0.04827906620226307,0.04654419145666569,0.03929910594162504,0.04827581548102235,0.11203123709913157,-0.2701498220035492,1.0,0.11297078841637305,0.3458156495836321
avg_early_hour,-0.0016582777770527584,0.18368965190768602,0.2609706595629702,0.03262647686407325,-0.3207453520100076,-0.011328509066736369,-0.032479796860250654,0.00391338750962143,-0.12604379987613942,-0.07686968060162619,-0.14872017015095595,0.03708268899806961,0.01562483320714462,0.16827649111161555,-0.08190312246002031,0.010426995953031088,-0.13784754915505673,0.0841911700730052,-0.2386619745414213,-0.13194966348910867,-0.2841709435555279,-0.05895514422983693,-0.18103690041444742,-0.052887138224854004,-0.2526018066178015,0.0079801063048865,-0.198864385582135,-0.09597017346106795,-0.21687296851260843,-0.04483080773626399,-0.2721789404554271,0.14618539476933673,0.11297078841637305,1.0,-0.11780031019638808
avg_last_hour,-0.00413788809951983,-0.09794026363333083,-0.09502490642679001,0.03204408273085931,0.3063372186749397,0.001490854706975792,0.035861581386307746,0.021979486073819294,0.07143650028118494,0.18121454868923279,0.07202463861334431,-0.010928529537929482,0.004773700052081759,-0.11846263417304292,0.175212276179924,0.11097995803483386,0.1796205164725727,0.0882830080371282,0.289734304891355,0.22724837218592572,0.29399031161735134,0.19137537890154233,0.22069969090654581,0.13495516493495405,0.23315222347518202,0.09990961735815829,0.21651263090451367,0.1592827812514253,0.20494250917820034,0.13204750245904634,0.442902224166995,0.6108483790127333,0.3458156495836321,-0.11780031019638808,1.0
